stat_id,player_id,player_first_name,player_last_name,player_name,player_position,team_id,team_abbr,team_name,game_id,game_date,pie,pace,assist_percentage,assist_ratio,assist_to_turnover,defensive_rating,defensive_rebound_percentage,effective_field_goal_percentage,net_rating,offensive_rating,offensive_rebound_percentage,rebound_percentage,true_shooting_percentage,turnover_ratio,usage_percentage
6913653,4197387,Vit,Krejci,Vit Krejci,G,1,ATL,Atlanta Hawks,18447351,2026-01-09,-0.06,96.59,0.042,11.1,0.0,89.1,0.0,0.0,12.7,101.8,0.0,0.0,0.0,0.0,0.131
6913654,17896040,Jalen,Johnson,Jalen Johnson,F,1,ATL,Atlanta Hawks,18447351,2026-01-09,0.256,96.08,0.316,23.1,3.0,91.3,0.3,0.806,14.4,105.7,0.0,0.129,0.786,7.7,0.263
6913655,3547244,Onyeka,Okongwu,Onyeka Okongwu,F-C,1,ATL,Atlanta Hawks,18447351,2026-01-09,0.096,100.93,0.167,23.8,2.5,77.5,0.129,0.536,38.5,116.0,0.026,0.071,0.536,9.5,0.198
6913656,38017677,Dyson,Daniels,Dyson Daniels,G,1,ATL,Atlanta Hawks,18447351,2026-01-09,0.207,99.68,0.357,40.0,10.0,82.4,0.345,0.571,33.8,116.2,0.026,0.164,0.571,4.0,0.188
6913657,666400,Nickeil,Alexander-Walker,Nickeil Alexander-Walker,G,1,ATL,Atlanta Hawks,18447351,2026-01-09,0.162,97.1,0.158,12.0,3.0,86.8,0.258,0.5,14.7,101.5,0.0,0.111,0.513,4.0,0.306
6913658,254,Luke,Kennard,Luke Kennard,G,1,ATL,Atlanta Hawks,18447351,2026-01-09,0.088,93.5,0.154,40.0,0.0,94.4,0.038,0.667,35.7,130.2,0.0,0.02,0.667,0.0,0.107
6913659,56677806,Mouhamed,Gueye,Mouhamed Gueye,F,1,ATL,Atlanta Hawks,18447351,2026-01-09,-0.067,88.98,0.0,0.0,0.0,128.6,0.059,0.0,-31.5,97.1,0.056,0.057,0.0,0.0,0.057
6913660,45088184,Keaton,Wallace,Keaton Wallace,G,1,ATL,Atlanta Hawks,18447351,2026-01-09,0.126,98.31,0.143,25.0,0.0,108.6,0.0,0.833,10.9,119.4,0.0,0.0,0.833,0.0,0.162
6913661,1057279093,Asa,Newell,Asa Newell,F,1,ATL,Atlanta Hawks,18447351,2026-01-09,0.191,99.85,0.0,0.0,0.0,60.9,0.25,0.9,93.7,154.5,0.143,0.211,0.9,0.0,0.217
6913662,1028243921,N'Faly,Dante,N'Faly Dante,C,1,ATL,Atlanta Hawks,18447351,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913663,378,Kristaps,Porzingis,Kristaps Porzingis,F-C,1,ATL,Atlanta Hawks,18447351,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913664,1028028244,Zaccharie,Risacher,Zaccharie Risacher,F,1,ATL,Atlanta Hawks,18447351,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913665,56677871,Hunter,Tyson,Hunter Tyson,F,8,DEN,Denver Nuggets,18447351,2026-01-09,0.099,94.83,0.286,26.7,2.0,83.6,0.129,0.556,12.6,96.2,0.0,0.074,0.556,13.3,0.196
6913666,38017721,Peyton,Watson,Peyton Watson,G,8,DEN,Denver Nuggets,18447351,2026-01-09,0.145,95.29,0.25,12.9,0.8,101.5,0.22,0.526,4.5,106.0,0.069,0.157,0.566,16.1,0.38
6913667,1028026514,DaRon,Holmes II,DaRon Holmes II,F,8,DEN,Denver Nuggets,18447351,2026-01-09,0.099,94.74,0.0,0.0,0.0,90.0,0.059,1.0,-16.7,73.3,0.0,0.032,1.0,25.0,0.125
6913668,38017709,Christian,Braun,Christian Braun,G,8,DEN,Denver Nuggets,18447351,2026-01-09,-0.03,100.69,0.0,0.0,0.0,107.5,0.133,0.0,-11.5,96.1,0.0,0.082,0.0,28.6,0.132
6913669,56677582,Jalen,Pickett,Jalen Pickett,G,8,DEN,Denver Nuggets,18447351,2026-01-09,0.12,94.41,0.4,46.2,6.0,104.6,0.158,0.583,-19.8,84.8,0.0,0.088,0.583,7.7,0.101
6913670,191,Tim,Hardaway Jr.,Tim Hardaway Jr.,G,8,DEN,Denver Nuggets,18447351,2026-01-09,0.057,96.68,0.071,10.0,1.0,132.1,0.08,0.5,-34.0,98.1,0.0,0.041,0.563,10.0,0.164
6913671,177,Aaron,Gordon,Aaron Gordon,F,8,DEN,Denver Nuggets,18447351,2026-01-09,0.157,98.11,0.417,26.3,5.0,131.4,0.36,0.5,-33.4,98.0,0.0,0.191,0.549,5.3,0.275
6913672,69,Bruce,Brown,Bruce Brown,G,8,DEN,Denver Nuggets,18447351,2026-01-09,0.028,97.15,0.143,25.0,2.0,135.4,0.048,0.0,-47.9,87.5,0.083,0.067,0.315,12.5,0.118
6913673,3547268,Zeke,Nnaji,Zeke Nnaji,F-C,8,DEN,Denver Nuggets,18447351,2026-01-09,0.106,99.71,0.0,0.0,0.0,127.3,0.158,0.9,-51.1,76.2,0.0,0.077,0.949,33.3,0.205
6913674,56677776,Julian,Strawther,Julian Strawther,G,8,DEN,Denver Nuggets,18447351,2026-01-09,-0.19,96.61,0.0,0.0,0.0,125.0,0.125,0.0,-65.9,59.1,0.0,0.056,0.0,40.0,0.217
6913675,335,Jamal,Murray,Jamal Murray,G,8,DEN,Denver Nuggets,18447351,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913702,17896078,Aaron,Wiggins,Aaron Wiggins,G,21,OKC,Oklahoma City Thunder,18447350,2026-01-09,0.112,96.35,0.043,6.7,1.0,112.5,0.152,0.577,10.9,123.4,0.065,0.109,0.595,6.7,0.2
6913703,38017703,Jalen,Williams,Jalen Williams,G-F,21,OKC,Oklahoma City Thunder,18447350,2026-01-09,0.16,100.59,0.435,31.3,5.0,115.6,0.119,0.5,5.7,121.3,0.0,0.06,0.58,6.3,0.268
6913704,1028218679,Branden,Carlson,Branden Carlson,C,21,OKC,Oklahoma City Thunder,18447350,2026-01-09,0.036,103.03,0.0,0.0,0.0,122.9,0.056,0.5,-41.0,81.8,0.0,0.025,0.5,0.0,0.143
6913705,666541,Luguentz,Dort,Luguentz Dort,G,21,OKC,Oklahoma City Thunder,18447350,2026-01-09,0.1,98.27,0.148,23.5,0.0,109.9,0.086,0.458,13.4,123.3,0.081,0.083,0.505,0.0,0.159
6913706,1028037477,Ajay,Mitchell,Ajay Mitchell,G,21,OKC,Oklahoma City Thunder,18447350,2026-01-09,0.094,101.64,0.207,21.4,3.0,108.8,0.081,0.556,17.2,125.9,0.0,0.038,0.569,7.1,0.242
6913707,3547272,Isaiah,Joe,Isaiah Joe,G,21,OKC,Oklahoma City Thunder,18447350,2026-01-09,-0.053,97.23,0.0,0.0,0.0,145.5,0.059,0.0,-32.1,113.3,0.0,0.029,0.193,0.0,0.242
6913708,480,Kenrich,Williams,Kenrich Williams,G-F,21,OKC,Oklahoma City Thunder,18447350,2026-01-09,0.165,100.48,0.0,0.0,0.0,111.7,0.161,0.731,21.1,132.8,0.111,0.138,0.733,0.0,0.203
6913709,89,Alex,Caruso,Alex Caruso,G,21,OKC,Oklahoma City Thunder,18447350,2026-01-09,0.082,103.25,0.105,25.0,2.0,109.6,0.091,0.5,-3.7,105.9,0.034,0.059,0.658,12.5,0.103
6913710,1057392335,Brooks,Barnhizer,Brooks Barnhizer,,21,OKC,Oklahoma City Thunder,18447350,2026-01-09,-0.022,98.18,0.0,0.0,0.0,113.3,0.091,0.0,-33.3,80.0,0.1,0.095,0.0,0.0,0.059
6913711,38017716,Ousmane,Dieng,Ousmane Dieng,F,21,OKC,Oklahoma City Thunder,18447350,2026-01-09,0.09,98.03,0.25,50.0,0.0,146.7,0.0,1.5,-39.5,107.1,0.0,0.0,1.5,0.0,0.067
6913712,38017706,Jaylin,Williams,Jaylin Williams,F,21,OKC,Oklahoma City Thunder,18447350,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913713,1057849685,Chris,Youngblood,Chris Youngblood,,21,OKC,Oklahoma City Thunder,18447350,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913714,1028039105,Jaylen,Wells,Jaylen Wells,F,15,MEM,Memphis Grizzlies,18447350,2026-01-09,-0.012,104.21,0.167,13.6,0.75,130.0,0.1,0.269,-28.4,101.6,0.034,0.068,0.339,18.2,0.271
6913715,231,Jaren,Jackson Jr.,Jaren Jackson Jr.,F-C,15,MEM,Memphis Grizzlies,18447350,2026-01-09,0.152,103.12,0.053,5.6,0.5,113.0,0.14,0.714,-1.6,111.4,0.028,0.089,0.751,11.1,0.205
6913716,19465326,Jock,Landale,Jock Landale,C,15,MEM,Memphis Grizzlies,18447350,2026-01-09,0.148,96.85,0.1,20.0,0.0,110.3,0.133,0.786,12.9,123.2,0.182,0.159,0.825,0.0,0.114
6913717,1057266649,Cedric,Coward,Cedric Coward,G,15,MEM,Memphis Grizzlies,18447350,2026-01-09,0.087,102.59,0.2,19.0,0.8,115.1,0.3,0.389,1.0,116.1,0.0,0.153,0.538,23.8,0.254
6913718,1028048549,Cam,Spencer,Cam Spencer,G,15,MEM,Memphis Grizzlies,18447350,2026-01-09,0.101,104.45,0.458,55.0,0.0,107.7,0.098,0.313,5.9,113.6,0.0,0.055,0.394,0.0,0.117
6913719,17896067,Santi,Aldama,Santi Aldama,F,15,MEM,Memphis Grizzlies,18447350,2026-01-09,0.182,100.06,0.368,38.9,7.0,118.6,0.207,0.778,2.7,121.3,0.034,0.121,0.759,5.6,0.147
6913720,81,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,G,15,MEM,Memphis Grizzlies,18447350,2026-01-09,0.041,91.97,0.143,20.0,0.0,110.5,0.0,0.25,5.3,115.8,0.083,0.048,0.25,0.0,0.154
6913721,38017731,Vince,Williams Jr.,Vince Williams Jr.,G,15,MEM,Memphis Grizzlies,18447350,2026-01-09,0.145,94.79,0.357,33.3,5.0,128.9,0.111,0.688,-15.3,113.6,0.045,0.075,0.732,6.7,0.185
6913722,38017710,Christian,Koloko,Christian Koloko,C,15,MEM,Memphis Grizzlies,18447350,2026-01-09,-0.011,96.63,0.111,14.3,0.5,107.4,0.133,0.25,-7.4,100.0,0.214,0.172,0.25,28.6,0.182
6913723,56677830,GG,Jackson,GG Jackson,F,15,MEM,Memphis Grizzlies,18447350,2026-01-09,0.078,95.82,0.0,0.0,0.0,133.3,0.05,0.708,2.4,135.7,0.053,0.051,0.699,13.3,0.283
6913724,666505,Brandon,Clarke,Brandon Clarke,F,15,MEM,Memphis Grizzlies,18447350,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913725,666703,John,Konchar,John Konchar,G-F,15,MEM,Memphis Grizzlies,18447350,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913726,274,Kawhi,Leonard,Kawhi Leonard,F,13,LAC,LA Clippers,18447349,2026-01-09,0.287,94.76,0.278,21.7,2.5,98.2,0.095,0.733,33.9,132.1,0.059,0.085,0.776,8.7,0.3
6913727,101,John,Collins,John Collins,F-C,13,LAC,LA Clippers,18447349,2026-01-09,0.105,97.89,0.0,0.0,0.0,117.0,0.125,0.889,20.1,137.0,0.0,0.091,0.889,10.0,0.172
6913728,493,Ivica,Zubac,Ivica Zubac,C,13,LAC,LA Clippers,18447349,2026-01-09,0.032,95.36,0.167,26.7,1.0,114.3,0.111,0.2,19.7,134.0,0.167,0.125,0.37,26.7,0.204
6913729,139,Kris,Dunn,Kris Dunn,G,13,LAC,LA Clippers,18447349,2026-01-09,0.115,97.37,0.294,41.7,5.0,111.1,0.033,0.75,20.0,131.1,0.0,0.025,0.75,8.3,0.149
6913730,192,James,Harden,James Harden,G,13,LAC,LA Clippers,18447349,2026-01-09,0.188,95.95,0.25,20.7,1.0,120.3,0.091,0.885,13.0,133.3,0.0,0.065,0.938,20.7,0.315
6913731,33,Nicolas,Batum,Nicolas Batum,F-G,13,LAC,LA Clippers,18447349,2026-01-09,0.073,91.31,0.059,20.0,1.0,102.3,0.069,0.833,16.3,118.6,0.0,0.041,0.833,20.0,0.085
6913732,283,Brook,Lopez,Brook Lopez,C,13,LAC,LA Clippers,18447349,2026-01-09,0.123,94.14,0.167,50.0,0.0,102.4,0.217,0.333,25.1,127.5,0.0,0.128,0.436,0.0,0.07
6913733,1057396055,Kobe,Sanders,Kobe Sanders,G,13,LAC,LA Clippers,18447349,2026-01-09,0.035,90.17,0.182,33.3,0.0,112.2,0.065,0.286,16.9,129.2,0.091,0.075,0.317,0.0,0.145
6913734,56677856,Jordan,Miller,Jordan Miller,G,13,LAC,LA Clippers,18447349,2026-01-09,0.175,91.93,0.0,0.0,0.0,105.7,0.156,0.808,23.8,129.4,0.0,0.094,0.808,0.0,0.224
6913735,56677849,Kobe,Brown,Kobe Brown,F,13,LAC,LA Clippers,18447349,2026-01-09,-0.125,78.9,0.0,0.0,0.0,175.0,0.0,0.0,-100.0,75.0,0.25,0.167,0.0,0.0,0.333
6913736,1057279105,Yanic Konan,Niederhauser,Yanic Konan Niederhauser,C,13,LAC,LA Clippers,18447349,2026-01-09,0.0,78.9,0.0,0.0,0.0,175.0,0.0,0.0,-100.0,75.0,0.0,0.0,0.0,0.0,0.0
6913737,1028035215,Cam,Christie,Cam Christie,G,13,LAC,LA Clippers,18447349,2026-01-09,0.0,78.9,0.0,0.0,0.0,175.0,0.0,0.0,-100.0,75.0,0.0,0.0,0.0,0.0,0.0
6913738,375,Michael,Porter Jr.,Michael Porter Jr.,F,3,BKN,Brooklyn Nets,18447349,2026-01-09,0.105,94.76,0.261,20.0,3.0,134.8,0.294,0.35,-13.6,121.2,0.0,0.086,0.414,6.7,0.289
6913739,56677843,Noah,Clowney,Noah Clowney,F,3,BKN,Brooklyn Nets,18447349,2026-01-09,0.02,96.53,0.095,12.5,2.0,132.8,0.063,0.423,-19.5,113.3,0.053,0.056,0.432,6.3,0.187
6913740,666508,Nicolas,Claxton,Nicolas Claxton,F-C,3,BKN,Brooklyn Nets,18447349,2026-01-09,0.084,96.16,0.19,25.0,2.0,135.5,0.063,0.611,-24.2,111.3,0.125,0.107,0.658,12.5,0.152
6913741,666743,Terance,Mann,Terance Mann,G,3,BKN,Brooklyn Nets,18447349,2026-01-09,0.091,98.16,0.235,33.3,0.0,134.7,0.0,0.5,-13.9,120.8,0.097,0.075,0.5,0.0,0.129
6913742,1057266813,Egor,Demin,Egor Demin,G,3,BKN,Brooklyn Nets,18447349,2026-01-09,0.125,96.24,0.167,16.7,3.0,134.0,0.077,0.654,-13.2,120.8,0.061,0.065,0.684,5.6,0.221
6913743,17896048,Cam,Thomas,Cam Thomas,G,3,BKN,Brooklyn Nets,18447349,2026-01-09,-0.006,91.17,0.091,5.6,0.25,123.8,0.0,0.462,-26.2,97.6,0.036,0.021,0.484,22.2,0.333
6913744,17896038,Day'Ron,Sharpe,Day'Ron Sharpe,C,3,BKN,Brooklyn Nets,18447349,2026-01-09,0.103,90.09,0.091,12.5,1.0,115.6,0.313,0.5,-3.1,112.5,0.19,0.243,0.5,12.5,0.175
6913745,1057275262,Nolan,Traoré,Nolan Traoré,G,3,BKN,Brooklyn Nets,18447349,2026-01-09,0.037,90.14,0.214,27.3,3.0,125.0,0.105,0.357,-25.0,100.0,0.0,0.043,0.357,9.1,0.157
6913746,1057280779,Danny,Wolf,Danny Wolf,F-C,3,BKN,Brooklyn Nets,18447349,2026-01-09,0.177,89.75,0.091,11.1,0.0,117.6,0.25,0.688,-5.5,112.1,0.087,0.154,0.688,0.0,0.186
6913747,1057279425,Drake,Powell,Drake Powell,F,3,BKN,Brooklyn Nets,18447349,2026-01-09,0.01,90.62,0.1,33.3,0.0,114.3,0.067,0.0,-21.7,92.6,0.0,0.029,0.0,0.0,0.057
6913748,56677722,Jalen,Wilson,Jalen Wilson,F,3,BKN,Brooklyn Nets,18447349,2026-01-09,-0.042,78.9,0.0,0.0,0.0,75.0,0.0,0.0,100.0,175.0,0.0,0.0,0.0,0.0,0.2
6913749,38017722,Tyrese,Martin,Tyrese Martin,G,3,BKN,Brooklyn Nets,18447349,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913750,17896027,Ziaire,Williams,Ziaire Williams,G-F,3,BKN,Brooklyn Nets,18447349,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913901,18,OG,Anunoby,OG Anunoby,F,20,NYK,New York Knicks,18447352,2026-01-09,0.103,96.34,0.111,17.6,3.0,110.7,0.132,0.444,3.6,114.3,0.083,0.108,0.579,5.9,0.157
6913902,61,Mikal,Bridges,Mikal Bridges,F,20,NYK,New York Knicks,18447352,2026-01-09,0.105,100.39,0.167,26.7,4.0,111.6,0.206,0.55,0.3,111.9,0.03,0.119,0.55,6.7,0.139
6913903,447,Karl-Anthony,Towns,Karl-Anthony Towns,C,20,NYK,New York Knicks,18447352,2026-01-09,0.122,96.09,0.25,21.7,1.0,113.8,0.333,0.545,-6.4,107.5,0.063,0.194,0.568,21.7,0.222
6913904,73,Jalen,Brunson,Jalen Brunson,G,20,NYK,New York Knicks,18447352,2026-01-09,0.139,94.61,0.238,16.7,1.25,121.1,0.083,0.605,-9.1,112.0,0.0,0.042,0.65,13.3,0.294
6913905,17896033,Miles,McBride,Miles McBride,G,20,NYK,New York Knicks,18447352,2026-01-09,0.072,94.22,0.083,11.1,2.0,120.8,0.056,0.567,-0.3,120.5,0.0,0.026,0.567,5.6,0.17
6913906,100,Jordan,Clarkson,Jordan Clarkson,G,20,NYK,New York Knicks,18447352,2026-01-09,0.069,92.39,0.0,0.0,0.0,133.3,0.0,0.563,-18.3,115.0,0.059,0.026,0.644,10.0,0.222
6913907,399,Mitchell,Robinson,Mitchell Robinson,C,20,NYK,New York Knicks,18447352,2026-01-09,0.206,85.96,0.083,14.3,1.0,104.7,0.214,0.8,0.0,104.7,0.286,0.25,0.8,14.3,0.109
6913908,1028047255,Kevin,McCullar Jr.,Kevin McCullar Jr.,G,20,NYK,New York Knicks,18447352,2026-01-09,-0.25,151.58,1.0,50.0,0.0,183.3,0.0,0.0,-83.3,100.0,0.0,0.0,0.0,0.0,0.5
6913909,1028036898,Tyler,Kolek,Tyler Kolek,G,20,NYK,New York Knicks,18447352,2026-01-09,-0.093,96.95,0.167,12.5,0.33,135.0,0.1,0.25,-35.0,100.0,0.091,0.095,0.25,37.5,0.25
6913910,1057393207,Mohamed,Diawara,Mohamed Diawara,F,20,NYK,New York Knicks,18447352,2026-01-09,-0.067,86.06,0.0,0.0,0.0,150.0,0.0,0.0,-35.7,114.3,0.0,0.0,0.0,0.0,0.0
6913911,1028025498,Pacome,Dadiet,Pacome Dadiet,F,20,NYK,New York Knicks,18447352,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913912,1028046422,Ariel,Hukporti,Ariel Hukporti,C,20,NYK,New York Knicks,18447352,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913913,66,Dillon,Brooks,Dillon Brooks,G-F,24,PHX,Phoenix Suns,18447352,2026-01-09,0.188,96.9,0.238,20.0,2.5,113.6,0.188,0.7,17.7,131.3,0.034,0.115,0.765,8.0,0.274
6913914,351,Royce,O'Neale,Royce O'Neale,F,24,PHX,Phoenix Suns,18447352,2026-01-09,0.106,93.1,0.043,14.3,0.0,114.1,0.147,1.0,5.9,120.0,0.032,0.092,1.0,0.0,0.086
6913915,38017698,Mark,Williams,Mark Williams,C,24,PHX,Phoenix Suns,18447352,2026-01-09,0.128,96.63,0.0,0.0,0.0,112.0,0.172,0.833,18.0,130.0,0.0,0.102,0.833,14.3,0.137
6913916,57,Devin,Booker,Devin Booker,G,24,PHX,Phoenix Suns,18447352,2026-01-09,0.151,97.2,0.364,22.2,4.0,111.5,0.056,0.522,14.1,125.6,0.028,0.042,0.584,5.6,0.326
6913917,38017727,Collin,Gillespie,Collin Gillespie,G,24,PHX,Phoenix Suns,18447352,2026-01-09,0.031,92.65,0.105,18.2,2.0,117.0,0.069,0.375,-7.9,109.1,0.0,0.035,0.375,9.1,0.15
6913918,8,Grayson,Allen,Grayson Allen,G,24,PHX,Phoenix Suns,18447352,2026-01-09,0.05,92.8,0.059,6.7,1.0,100.0,0.037,0.2,20.4,120.4,0.069,0.054,0.396,6.7,0.237
6913919,1028036515,Oso,Ighodaro,Oso Ighodaro,F,24,PHX,Phoenix Suns,18447352,2026-01-09,-0.057,92.76,0.188,60.0,0.0,108.7,0.0,0.0,-4.0,104.7,0.0,0.0,0.0,0.0,0.037
6913920,18678058,Jordan,Goodwin,Jordan Goodwin,,24,PHX,Phoenix Suns,18447352,2026-01-09,0.03,93.14,0.0,0.0,0.0,105.7,0.158,0.273,-2.7,103.0,0.136,0.146,0.306,0.0,0.268
6913921,1028025723,Ryan,Dunn,Ryan Dunn,F,24,PHX,Phoenix Suns,18447352,2026-01-09,0.274,98.35,0.6,37.5,1.5,115.4,0.364,1.167,-19.4,96.0,0.067,0.192,1.167,25.0,0.167
6913922,1057383369,Rasheer,Fleming,Rasheer Fleming,F,24,PHX,Phoenix Suns,18447352,2026-01-09,0.07,86.27,0.0,0.0,0.0,200.0,0.0,0.5,-50.0,150.0,0.0,0.0,0.5,0.0,0.286
6913923,2221,Nigel,Hayes,Nigel Hayes,,24,PHX,Phoenix Suns,18447352,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913924,1057268513,Khaman,Maluach,Khaman Maluach,C,24,PHX,Phoenix Suns,18447352,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913925,3547282,Nick,Richards,Nick Richards,C,24,PHX,Phoenix Suns,18447352,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6914101,125,DeMar,DeRozan,DeMar DeRozan,G,26,SAC,Sacramento Kings,18447353,2026-01-09,0.1,94.3,0.125,12.5,0.0,152.2,0.0,0.553,-30.1,122.1,0.067,0.036,0.566,0.0,0.273
6914102,268,Zach,LaVine,Zach LaVine,G,26,SAC,Sacramento Kings,18447353,2026-01-09,0.061,91.38,0.158,15.0,1.5,151.7,0.107,0.5,-50.0,101.7,0.0,0.054,0.5,10.0,0.258
6914103,1057390745,Maxime,Raynaud,Maxime Raynaud,C,26,SAC,Sacramento Kings,18447353,2026-01-09,0.074,93.99,0.095,20.0,1.0,149.0,0.2,0.667,-35.6,113.5,0.091,0.149,0.667,20.0,0.136
6914104,38017714,Keon,Ellis,Keon Ellis,G,26,SAC,Sacramento Kings,18447353,2026-01-09,0.038,93.54,0.045,16.7,0.0,146.0,0.043,0.375,-29.7,116.3,0.04,0.042,0.512,0.0,0.086
6914105,472,Russell,Westbrook,Russell Westbrook,G,26,SAC,Sacramento Kings,18447353,2026-01-09,0.087,88.46,0.35,33.3,2.33,157.7,0.16,0.591,-40.4,117.3,0.0,0.083,0.591,14.3,0.23
6914106,409,Dennis,Schroder,Dennis Schroder,G,26,SAC,Sacramento Kings,18447353,2026-01-09,0.159,98.58,0.25,20.0,3.0,138.1,0.118,0.611,-35.7,102.4,0.059,0.088,0.697,6.7,0.267
6914107,1057276634,Nique,Clifford,Nique Clifford,G,26,SAC,Sacramento Kings,18447353,2026-01-09,0.018,96.51,0.053,11.1,0.5,132.0,0.0,0.5,-26.0,106.0,0.0,0.0,0.5,22.2,0.143
6914108,324,Malik,Monk,Malik Monk,G,26,SAC,Sacramento Kings,18447353,2026-01-09,0.01,100.29,0.077,7.7,0.5,134.1,0.1,0.4,-39.1,95.0,0.0,0.049,0.4,15.4,0.267
6914109,1057845274,Dylan,Cardwell,Dylan Cardwell,C,26,SAC,Sacramento Kings,18447353,2026-01-09,0.104,95.12,0.067,16.7,0.0,138.6,0.2,0.6,-33.9,104.8,0.19,0.195,0.6,0.0,0.104
6914110,3547249,Precious,Achiuwa,Precious Achiuwa,F,26,SAC,Sacramento Kings,18447353,2026-01-09,0.129,84.4,0.2,50.0,0.0,112.5,0.0,0.0,25.0,137.5,0.0,0.0,0.568,0.0,0.111
6914111,1028025242,Devin,Carter,Devin Carter,G,26,SAC,Sacramento Kings,18447353,2026-01-09,0.1,94.74,0.0,0.0,0.0,150.0,0.0,1.0,-50.0,100.0,0.0,0.0,1.0,0.0,0.111
6914112,147,Drew,Eubanks,Drew Eubanks,F,26,SAC,Sacramento Kings,18447353,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6914113,305,Doug,McDermott,Doug McDermott,F,26,SAC,Sacramento Kings,18447353,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6914114,407,Dario,Saric,Dario Saric,F,26,SAC,Sacramento Kings,18447353,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6914115,79,Jimmy,Butler,Jimmy Butler,G-F,10,GSW,Golden State Warriors,18447353,2026-01-09,0.164,94.81,0.3,31.6,3.0,106.7,0.1,0.6,44.4,151.1,0.2,0.15,0.663,10.5,0.236
6914116,185,Draymond,Green,Draymond Green,F,10,GSW,Golden State Warriors,18447353,2026-01-09,0.117,95.41,0.296,44.4,2.67,116.7,0.24,0.786,29.6,146.3,0.0,0.122,0.786,16.7,0.159
6914117,1028047928,Quinten,Post,Quinten Post,C,10,GSW,Golden State Warriors,18447353,2026-01-09,0.15,95.63,0.2,18.2,0.0,120.0,0.143,0.611,28.1,148.1,0.0,0.067,0.611,0.0,0.25
6914118,17553992,Moses,Moody,Moses Moody,G,10,GSW,Golden State Warriors,18447353,2026-01-09,0.034,95.04,0.1,25.0,0.0,125.0,0.0,0.583,20.2,145.2,0.0,0.0,0.583,0.0,0.12
6914119,115,Stephen,Curry,Stephen Curry,G,10,GSW,Golden State Warriors,18447353,2026-01-09,0.153,96.3,0.417,30.3,5.0,117.2,0.0,0.619,21.9,139.1,0.0,0.0,0.63,6.1,0.315
6914120,2189,Gary,Payton II,Gary Payton II,,10,GSW,Golden State Warriors,18447353,2026-01-09,0.216,92.34,0.077,12.5,0.0,117.6,0.333,0.857,22.4,140.0,0.286,0.31,0.857,0.0,0.175
6914121,57875092,Gui,Santos,Gui Santos,F,10,GSW,Golden State Warriors,18447353,2026-01-09,0.034,93.88,0.059,20.0,0.0,111.1,0.059,0.5,23.2,134.3,0.0,0.03,0.5,0.0,0.1
6914122,313,De'Anthony,Melton,De'Anthony Melton,G,10,GSW,Golden State Warriors,18447353,2026-01-09,0.147,92.41,0.071,7.1,1.0,102.8,0.0,0.75,38.9,141.7,0.0,0.0,0.808,7.1,0.302
